id,predicted_price
5249801411,591192.6
2607720420,448689.94
9561100010,411051.22
1796370590,248122.38
4077800593,349058.8
854000165,249013.47
5536100010,621141.25
4188000670,832683.44
31000165,1451480.1
662350050,978044.1
4137000280,269098.2
6169901130,987694.0
1953400510,258139.64
7518506716,955933.7
1552520010,339416.22
7955080270,329164.56
9212900100,514333.97
3438500798,278785.2
7899800890,252763.19
4319200605,458941.06
1329300480,367354.75
8935100100,766703.8
5016001260,378422.8
4337600280,310871.66
1446401220,188563.77
7135521530,522647.34
6888900115,221026.34
2413301070,291110.84
345700040,266211.75
5566100145,435266.47
7634800070,378997.78
9346910500,632497.0
3529300060,301863.06
8128600060,1049841.8
8572900275,220314.83
4139420590,1349091.2
9274200322,601913.6
1472700200,591444.7
8820903380,482211.25
8563010130,827589.0
8965450110,864555.06
9274204230,411359.44
8165501700,341021.97
2193340260,529132.0
1860600290,798636.2
1222000055,230595.98
2492200280,455489.0
2488200455,407932.5
809001520,1075152.2
1796361140,245130.4
6398000011,883108.1
6813600365,557270.2
7504100920,821163.56
8835770330,697852.06
524059322,869525.44
4307330280,407691.0
1245002952,916422.0
2021069059,247883.03
5700000595,635085.8
3629970930,789119.5
3336002215,295261.25
5100401060,687613.56
3278600750,260720.14
1126069045,1055633.8
7568700175,303529.28
452001475,520834.2
9283800230,595937.94
1737300130,555624.06
6189600040,491160.1
3679400025,498125.53
1096100010,302548.4
9513900050,238586.66
5452800645,727852.56
273800100,246320.88
7228500037,428331.56
808300090,453790.22
2493200215,627795.2
5035300255,660840.9
3380900160,384396.78
3630000130,408412.88
7300400670,290654.25
6798100070,319032.66
8078400010,540359.2
5566100060,487078.6
2768200212,512420.12
4035900060,566650.3
9460000110,355158.1
7199320190,529658.1
2225039081,502720.4
9512200050,644794.2
2634500085,306990.38
3654800200,282620.47
2724079090,1262781.4
2597520720,804657.44
3034200426,370604.4
984000130,308385.94
7852020670,424399.22
7923500060,664138.25
2310030510,322249.5
2205500540,505804.9
2493200015,450404.4
7853361420,570681.94
5652600605,540361.75
5285200020,430077.72
9406530150,382067.22
5706300020,471701.2
3278602490,424299.25
7197000100,544218.3
4447300008,560898.0
7899800045,303933.34
9250900095,356480.16
9268851740,575077.25
8682261440,497530.2
7284900385,1028147.6
8079040300,437400.75
2225300585,376121.9
3223039013,445471.7
2013801350,273228.75
4055701110,713637.8
3578401770,426469.62
4046500720,520264.28
6145601745,360651.97
5207200195,657113.56
1972201856,506721.28
7212680080,248037.92
7277100510,625322.56
522079022,488769.1
5605000440,879893.44
6632300230,404069.12
8815400165,610223.25
6708200320,481566.94
2426059076,549134.6
3260200200,596314.3
2770601741,437658.62
4338800500,269841.38
9201000320,617691.44
7655900038,334309.9
3625059140,603772.9
4222310010,218181.89
2114700115,330224.16
3291800710,343920.6
9406590010,464218.1
3025059124,2108480.5
7972601250,393743.0
930000470,953479.94
6690500060,538698.25
16000015,191356.84
5693501102,517658.03
8079040490,439675.47
7225000155,327539.7
8819900170,745861.06
7972601270,349226.97
1224069074,843371.9
5126900321,351349.94
3438501860,290731.3
2822069080,466384.03
1656600310,577166.75
3856900507,1257427.8
1626069139,494853.75
2524049257,1212659.8
3904960150,489741.47
7214820610,457909.3
7977201845,652920.75
2428100080,810748.8
2202500135,427354.75
1523550220,682408.94
2313900610,427257.34
4123840050,409010.0
2125059124,1259604.9
1225039067,447525.84
6431500283,545863.94
2473380010,300474.94
5694501195,397086.72
2881700046,339588.12
6837820330,322622.2
2337300370,204291.34
3876540630,232991.56
626059317,366421.22
3374500520,352159.06
7228501903,403376.84
4019300051,540813.4
4232902615,594056.4
3546000090,259255.78
8127700215,706321.25
3438501100,342734.0
1769600066,721856.5
8146100610,650075.1
3052700695,503851.22
7954310210,594665.7
3761700053,1895188.1
1320069179,384037.3
1331900410,715673.6
7303100210,341617.0
2464400285,479507.0
6163901150,347770.6
8955800045,427475.4
2314300200,419102.53
9528104360,378140.34
4177100005,542805.3
8856960260,318140.9
1828001220,593415.94
3066400710,667237.6
624110610,843471.6
4040800260,391161.28
5019500215,498480.53
2481630180,1210802.8
7203170190,638627.25
510001280,919510.56
9430110120,690037.6
1565950030,341184.62
9828202255,724905.7
3878900270,426228.94
8091600080,212170.88
1112000035,311158.16
2228900270,316179.1
6648701740,312417.12
1245003740,585303.3
2174503441,498229.12
7708250010,320177.16
6072300110,538345.44
2329800140,260621.94
1494300040,522974.9
3832050130,274140.72
7203100730,899716.44
7199330170,447799.5
7785000220,623342.25
1250201175,391982.47
4054500180,1048721.0
7905200061,460194.1
3751604895,171421.02
5220300140,256918.03
3323059027,324258.88
8651611980,829081.25
8673400190,526571.75
1668500100,834718.06
1023059365,574988.94
3308030060,361830.88
4232400860,940365.06
2144800615,216735.17
1568100920,1386365.2
9406510040,502143.0
2923049421,355361.72
1051000040,1498689.5
2077700042,670664.75
9423800030,262593.66
9818700455,691259.44
7133300675,307542.44
4113800550,541811.25
5553300375,1399301.5
2025701530,285929.56
7942601155,426498.1
7524300020,309006.53
2520069100,285488.4
5412300410,215747.97
7504110760,701848.6
2594200350,432403.84
2722059013,284032.0
8078430480,534322.1
1423069162,540974.9
8856001090,142693.4
7000100631,732088.0
4222200280,240344.44
7971300050,586423.56
2009001600,242038.98
6619910140,626239.25
2877100985,524304.75
1196000007,318581.16
1330850130,777232.9
6664900410,266410.62
1231001110,306963.44
9235900030,295330.53
9407101840,333044.97
9523103001,392722.22
2149800278,343858.6
7234601198,636113.8
9476700035,444334.2
9297301065,627097.44
518500700,646261.8
7843500090,350007.84
6056110780,267793.8
2345700260,355161.47
3509600070,224850.92
1431700280,364133.22
1623049174,267005.06
3024089049,407816.22
7853340450,394964.9
7732410360,778877.94
1446800995,306765.88
2946000285,209963.34
425079100,441242.28
3876313040,462538.84
1762600260,1080828.1
1925069121,874190.8
7443000480,809605.3
7820000015,341767.53
4027701253,469959.44
2826049165,352473.22
5426300060,790017.8
1278000210,135581.7
923000270,373846.06
7657600005,233672.7
3024079057,336475.97
3276180020,325572.06
7304300760,297659.9
3908100020,530176.6
8835400805,676632.3
4051150070,215397.45
3904930530,435003.78
6163900971,409472.1
7942600310,422404.9
4365700330,308440.94
423059207,302797.8
3992700265,321176.6
7177300090,497731.4
2540820010,632460.8
5700002510,944407.56
5201000030,588910.8
7631800015,2084581.9
2922702965,691024.75
1525059198,840781.2
1245003160,708941.0
3810000455,310903.97
7855600080,599553.8
5701500030,1105336.0
7504020400,600994.7
1402600570,327727.47
7575610760,284763.47
8731990370,370348.25
5021900090,690999.75
290000075,426127.72
2841500010,414471.53
3955900830,476133.12
7852110140,507988.47
1311400350,244318.69
7773800015,640559.6
4123400320,452914.72
2725069157,880025.2
666000143,894634.94
5101408678,504693.75
6371000026,359988.4
2024059084,801791.0
7283900036,385391.53
8881900230,736220.94
3959400135,391046.03
7696610270,236915.83
1689400150,733467.5
5103900015,425675.66
1441000350,475386.28
5101408735,356719.22
3126059027,1966563.0
2320069014,490167.62
9541600015,645950.06
8682320420,750917.75
1562200090,594818.25
3395070980,567434.44
7349600230,255988.66
522049122,269651.28
869700060,295923.72
811000055,1357862.1
1221059176,399211.53
1523059103,510548.0
2025760210,746260.94
9218400088,296390.88
8682292020,461526.72
2623089135,455803.6
3758900259,1313279.1
524069049,580748.44
3121500150,828087.2
5581400080,765129.0
8087800020,414040.53
4070700290,645338.6
3296000170,604825.8
9238500040,545575.1
2744600040,393481.75
6813600380,656481.56
6140100150,467742.56
2201500555,469680.75
2600110250,623567.0
4337000275,166043.47
1186000150,462308.62
1972201963,462711.78
1105000745,379343.47
2887700560,580191.56
4039700080,673011.0
522049104,281778.62
4202400078,243568.17
7520000695,210435.84
7714000310,403603.5
4319200060,595627.2
8624700015,608566.4
5104520610,293352.94
2354300845,368881.53
3824100291,471172.03
6151800612,302002.4
5454200080,1069794.9
6413600290,405599.56
2131200065,288690.1
1459920010,263783.62
50300090,393886.84
2326300090,664318.2
7714000070,402799.84
3630180500,991858.56
1727850340,1039183.4
8691430330,1063003.4
2310030390,279104.94
5561400610,569995.5
7010701016,529779.9
7883605915,307561.78
1282300995,354837.16
4040700310,478761.28
3353400435,242324.45
2143701015,485185.2
255450020,384531.72
1020069017,277700.4
4038200120,505324.7
9284801100,262583.62
1965200075,599432.6
847100047,547223.8
4038700720,491908.72
6815100085,798409.25
2508000020,256716.22
255520180,668067.25
6822100750,558924.94
869700050,337553.97
1775801405,573604.94
6600400090,227208.27
7202330270,443273.94
1683400165,767654.2
2625069070,1042519.56
7625702440,465166.03
3388000640,226741.8
1899400365,291360.0
6899990200,751966.9
5569700020,908007.0
986000045,285440.78
3293700221,298472.88
3764800250,338180.66
2291400566,324616.25
4219401236,1168872.4
4239400840,161066.72
7211400990,230542.55
7696500280,189433.25
7215721070,506105.5
3204850140,380069.53
4322200220,657193.2
2566300100,1019719.5
1944900090,425274.34
6648500390,311923.53
7385300020,677270.2
1704900135,348474.4
2877100655,666431.25
2726079098,562955.8
7625703800,425196.1
318300040,529969.9
7922800190,542143.6
2023049361,204149.95
8946400210,498163.56
6071600450,558469.4
4343800100,370849.75
1443300140,335740.0
1024039001,758336.75
2767704860,575301.6
7234600851,611063.6
644200065,863935.3
7784400035,712211.4
3826000560,206863.55
9272202260,308542.16
263000253,502677.72
3621059043,576179.56
240000130,478890.5
1352300120,194169.83
7849200861,283583.78
2487700130,490049.38
1796100140,292219.3
7234601221,508160.5
8651710190,479328.7
2916200091,579489.25
1232000915,527369.3
1545801970,308951.72
3211200420,326547.53
7686204675,187691.45
3141600210,193562.3
3959401284,484813.3
2113700825,277198.22
3876000710,414076.06
522069022,522469.94
3214200070,344638.97
1221039156,285363.2
259600790,423475.8
785000040,474594.94
8138870470,517767.66
2596300035,304372.8
540100057,1263085.0
3073500045,548350.7
5363200266,419155.7
8682261650,523300.2
3224510080,831601.8
3211270160,407887.38
9269200520,199898.16
293810190,475677.44
4197400043,354731.9
3026079031,346814.4
5332200405,992789.75
2473411210,318959.94
9268200315,538191.44
8123500050,545508.5
3221069091,466666.1
2485000165,627895.2
4058800215,651757.44
1926059039,763052.2
2533300680,925799.25
3343903640,327100.16
5700003705,1385257.8
2023049372,538313.6
4058800830,648699.06
3333002302,378036.12
2944500340,295569.47
1982200790,468768.78
8929000270,492355.53
8122101440,286152.97
7525530470,744027.44
9332800020,618733.25
3878900525,274520.06
5420300210,263046.8
9232900165,351309.72
6414100026,381641.16
3013300660,837595.94
7954300120,524899.1
1081200360,355010.44
2877102345,452878.88
2202500255,525660.06
7984400050,235161.14
9558020380,479514.78
7812801850,234499.81
8944460020,389627.0
2306400040,573717.06
8649400410,338087.16
7889602020,286433.38
2041000025,474894.2
871001484,596141.44
2767602141,489209.3
3630180470,760536.3
2769602140,419963.16
2473250280,323015.03
5422560660,494838.16
3756600240,330526.62
8651600160,790592.1
7202300540,894808.1
8961950250,490558.56
3303000130,455904.9
798000062,264781.97
1695900150,832126.2
1604730150,542792.4
4136930310,368484.22
8835401250,1274911.0
8665900328,400482.5
9262800255,289426.66
1853080570,780720.75
5556300114,863064.0
9517200290,471705.7
4037200295,468902.47
7417100123,383211.97
2620069077,191570.12
7922720040,630824.1
558100090,545976.4
257000037,297539.0
3319500385,414514.62
9297301520,331126.1
3580900090,346802.8
1321039076,175345.64
7227801581,286734.56
9407001620,325143.25
2130400150,300294.16
2312400200,257371.72
4046700210,352739.2
1193000480,924305.7
1492800296,503899.75
3013300017,439666.66
3630240140,623090.8
1049010390,334748.56
9320900420,145833.44
4315700060,351053.5
2591010290,313340.62
323089085,628734.06
6600400270,216902.45
2919701105,495470.47
7202360670,911872.94
8927600100,755551.06
3211700045,625639.94
4027701326,486077.66
1601600195,303982.62
7853280350,764511.94
3629970130,661243.1
7203120020,808031.75
9542900190,358074.4
8035350120,524252.78
1238501184,1020126.06
251200240,466283.06
8945300200,194429.62
2162000160,1174142.4
5466310060,199659.23
1239400064,756551.1
5205000020,331642.5
1720800305,610190.1
7280300375,564366.9
2095800400,445484.03
7852010950,501757.2
1428001160,568583.94
9528104910,609849.75
8644210470,842896.7
7923300310,530392.06
254000100,656519.75
1931300688,427372.7
7007700030,428862.53
422049178,240750.03
422069067,444898.53
2923049393,411719.75
930000305,448060.06
2461900448,548367.4
2610100020,267184.62
2895550050,244182.89
7701700040,290187.0
2460900020,456677.72
9827700105,621010.94
1005000240,299383.44
7200001254,528646.3
866400040,559427.8
305000170,635832.44
2260800110,835752.75
3442000127,688575.6
5253300437,488900.1
7576700150,927079.5
5469501410,609571.25
5104531120,1049110.1
723049434,343685.8
622069006,1491166.2
2517101200,304740.22
8159620160,251424.31
5561300640,457769.16
3317010130,218463.6
4364200250,389047.38
8732300060,812684.1
5603700025,731763.4
3585900190,1146550.8
3996900575,248338.05
8731801260,244070.67
3810000860,341394.88
5700003585,2069942.1
6332000050,425261.78
9286100250,461143.94
9471201110,906326.0
9290800050,669139.1
7300200400,615982.56
526069024,957873.8
1454600156,899487.4
3904980360,490467.34
2626119062,253156.4
8651730290,413967.88
7611200195,656378.25
1919800260,687891.06
6632900354,268602.56
3972900195,316467.8
5151600170,323223.03
7016000440,500804.88
871000435,705487.8
9578060540,519529.5
2332700060,889504.94
766000240,277555.06
4363700200,297137.75
7100000250,297834.53
2781250560,211274.58
2781250100,343835.66
5419800220,261538.95
7147600245,242722.97
2926069083,831674.75
6189200125,728293.5
9542830160,289873.34
5152200020,294423.88
9412900045,523010.3
6600410480,188213.42
6979970080,606909.94
5636010280,308201.3
1732801300,774092.0
5561401530,504258.38
9578500510,365070.66
7304300906,305341.8
1223089077,659998.8
721049207,265021.97
8691330310,837508.9
1523069204,474118.56
3188100105,589738.7
6608500290,413073.47
2891400410,331867.75
7663700551,330276.44
5413200140,260727.34
425069139,621428.6
6713700155,382688.25
2767603505,478160.34
7789000080,245851.27
9211500620,243411.44
3750604417,191369.27
7922800320,562675.1
1471620240,365815.78
2222059052,330153.94
9551200270,1085601.8
2767603160,514511.56
9406710060,391888.25
8929000250,362095.62
5538300120,403791.78
2223069120,462134.06
1652500060,1507200.6
8564500240,400992.7
3629700120,628473.25
3943600070,395709.53
4171200025,275273.0
2425049063,3988929.5
9828701650,375171.12
3581000340,329390.97
8100900015,388361.97
2125059161,1058996.5
304000380,203331.94
8146200070,1278571.1
686530170,551896.2
2917200645,429958.8
9547200530,770482.4
2122059199,412014.72
1150000740,647074.7
5706200060,321256.84
9265410010,244165.19
4083800555,474414.8
6152900332,337329.34
2520900301,248652.05
9828200790,408762.0
1657530180,313708.7
7471900045,281836.4
9828200460,385530.84
1775900140,451943.9
6139800430,445744.1
7214400005,499430.3
5332200026,528716.4
9510970300,772244.94
2540830020,377571.7
3392100140,196576.92
1326069191,333403.12
2125059112,1172230.2
859000022,365309.22
8854100350,695730.94
121059007,247324.58
7977201707,483710.47
3859900060,3104946.2
8815400735,737689.1
705700530,349037.5
6600780130,371013.53
6378500105,388710.28
8143000310,486929.03
2877102330,591696.9
3526039074,599979.4
2115510300,260542.66
3024059014,2252760.8
2141330360,566519.06
546000400,506689.88
2071500011,418480.28
7972000240,228141.48
7016200460,461617.8
6204200180,402202.2
1552100135,1150039.8
88000173,457961.72
2581900235,904847.44
9211500560,246024.36
621069218,425064.3
1321970240,309951.56
798000630,312627.84
421000285,259906.84
2824600180,767844.56
3832051140,314103.25
1237500105,654970.1
8802400906,255561.3
3166900270,423849.94
3682000060,403712.44
5469700020,268652.53
1245001820,526505.44
9547205660,610430.5
7974700122,664903.2
7550801225,616386.9
1099950050,770096.7
1402900460,344612.03
7636800041,1432177.8
2115720270,272318.78
8651441750,214564.03
3904100035,310161.22
8815400020,586200.44
3303860590,494564.53
5427110040,854931.8
1782000160,369524.44
6204420290,468178.6
3995700245,294452.8
7955040130,432709.9
1442880650,516641.06
8833510230,853432.1
7283900551,514005.4
4396000180,253307.83
7504021310,660370.94
322059264,365695.1
3654800040,281080.0
2767704777,511294.94
3278602190,372694.84
3236500220,476213.94
3410600100,299449.1
629410180,714638.3
3352402250,191434.25
4363700304,363993.66
7237550130,1238068.9
9808590210,1311072.9
8074200175,275921.94
3463400330,499771.47
6306400140,701479.25
8564950250,517364.38
5381000070,216622.34
9826700697,558014.75
8132700190,435968.56
7943000020,161035.84
9547204675,648994.8
4112100101,418900.34
727500030,575841.75
114101426,351553.38
9274202005,773614.5
1193000380,798288.2
3039000020,490847.78
7852170130,646551.56
2624079010,608871.75
4137010540,288434.97
7576200012,800845.7
1138020020,333086.9
3969300030,209787.02
898000200,214673.12
5153100030,299444.25
5104532030,561459.4
4406000050,240451.97
9274203390,617562.44
8682290360,491362.03
6928600330,238017.81
4139680070,868438.94
6844702690,482756.06
2154970020,2425890.8
4385701285,1084900.1
2426059071,602320.2
2867300160,640391.7
9512500720,520292.56
1773101020,335740.34
8687800100,295829.75
3627800050,1881603.9
1604600227,275789.06
3300701170,376541.12
9250900111,520851.06
7015200790,551453.2
1311100490,241399.06
2469000010,1030659.9
1982201596,524894.6
1862700290,345678.8
2586800270,222831.28
9528102772,460073.88
5490210200,426791.47
6669080020,414095.8
179003055,250055.31
1860600535,932378.2
1592000130,600744.9
3905040170,527483.0
9320500080,243672.73
9276200850,493951.75
224069114,644630.6
2260000340,600896.1
5096300130,438505.9
3432500215,350630.9
2600000050,722053.4
8856003839,223800.52
2492200435,378631.8
7855900110,1097529.4
6806100250,317639.16
2770603523,494374.97
1370800515,1593566.1
2726049150,407947.3
1226059161,613395.0
1068000375,3037886.5
9528104109,418024.38
5126310060,505877.75
1951820070,582791.9
1545805980,419584.84
9464700340,898817.6
4319200675,809919.6
7518500885,542904.7
7852020620,459742.72
869700370,362648.9
8643000190,262596.4
8902000267,533618.9
7972602435,275210.53
2050100210,848120.1
6705120540,496011.78
2767601390,585070.6
4141000490,1027767.25
9345400350,716476.0
3222079162,329468.9
7789000120,230040.28
6646200770,635601.44
6666800180,707642.06
1725800280,498950.44
6117500460,1229704.8
5470100220,236716.86
5457300478,455451.62
7550800195,561169.8
7787050180,615977.25
6204430250,535609.3
7640400250,462447.97
624110920,784414.25
3629920140,367991.84
7173700518,576623.75
3210200395,211074.39
2473480560,415360.66
2623089141,480458.66
1423800080,233103.34
2076400050,294996.4
3832060120,303804.12
7702600930,407575.16
5101404555,421518.78
3723800415,387932.94
3356403400,239145.23
9214400125,499175.56
1797500530,529885.44
9551201660,1101014.1
3878900815,380205.12
1760650280,307523.1
5466410030,231663.5
6388930620,585897.56
2331300395,778430.9
9412700160,280319.22
871001611,631498.3
3142600120,627833.5
3995700220,344612.03
2310000280,288829.44
8039900400,391376.6
7504021510,657811.44
1959700445,1694964.6
1556200155,602039.94
3629960590,372501.88
259000240,475532.3
662440020,424114.78
3123049142,585556.25
321100260,981580.94
6840701095,588281.56
3738900165,388923.84
4427100130,409792.44
9238500100,497390.25
6145601810,351676.1
2570300090,357110.3
4017600010,485278.22
1005000220,426422.88
1257202120,497058.78
9527000490,453979.4
8691400080,744770.0
1726069084,447454.56
248000240,212700.88
6113400046,391240.38
2130702350,378807.0
920069052,271701.66
6071300160,550790.4
1623049041,143057.08
9268200285,381228.62
1843100520,382295.38
2887700826,648455.94
9122000385,518869.47
9475700220,393854.9
2804600005,777759.3
2896400300,385491.5
5015000180,730764.75
3630220180,883103.94
8832900780,541843.3
1568100300,457478.9
8718500610,412591.94
4147200140,1115872.5
1973700030,905699.56
8862000075,182634.0
9320990110,325491.66
1151100035,427009.7
2011000010,244371.81
1651500060,884903.9
446000190,731388.06
2344300220,1006535.94
523049195,179222.31
9191200015,664214.25
7942601410,774972.44
7137800300,215145.55
7853300280,502500.38
6654700240,320583.22
569000050,561358.75
3584000180,247571.4
2026079055,324006.94
8898700880,281113.78
5075400150,638175.5
8731981360,355819.53
4222500020,231188.53
7996720050,549981.56
4077800094,579448.4
6446200365,553297.44
2824089053,518850.16
1311800220,230296.44
3522049063,575227.0
1721801280,239817.61
6131600240,206037.61
7202310040,584805.6
1123059125,592265.94
646910160,241008.0
5630500005,409783.44
3342100785,266403.75
9547205610,643596.8
1773100123,292603.03
3353400092,294277.34
217500015,390609.94
3649100031,389961.2
7896300150,341209.03
623049185,261213.4
1773100430,311618.16
1781500220,828379.44
3395380200,224021.1
2424059170,4383155.5
4389200765,1496261.8
1543000060,519609.75
6154900005,597848.94
2902200240,442876.3
1442880640,536799.25
8562770490,535017.6
2768300655,544376.6
3432501315,284811.56
5035300570,716227.3
3626039028,434508.75
3876540780,251309.72
327000100,1023041.06
7551300065,476107.25
1312920060,244140.03
2215901230,273558.3
6306800010,474726.66
2767700022,401507.75
5589900610,512125.53
4320200020,744181.44
5249804655,614216.9
9238500480,515510.56
3885806565,988508.1
7905200205,485322.66
5727500102,323729.28
3585220070,340564.7
2078500210,525060.8
1839920050,392230.38
534000080,317862.8
856000255,511668.12
4141010110,1550907.8
9558040820,827684.5
7768700315,1509453.2
2796100640,283356.7
1922059010,239175.56
3448000542,298456.1
3883100220,277211.7
7237301210,276060.9
3893100456,941942.94
9578501110,359887.16
6145601995,408459.22
4024100120,300206.84
8899000050,362589.1
3396820010,597232.9
6749700117,416370.03
1954400060,490046.56
3303970100,765237.0
2540850070,445687.56
3797000745,514078.47
7883603700,320974.8
3438501452,384626.7
3530210260,709352.2
3598600049,197960.61
731500170,390912.16
7129304375,207747.28
263000006,498564.22
7212660560,301185.56
1112700010,402210.25
3420069060,669632.56
2473000470,438182.75
8691390980,752404.5
6184700100,441702.44
4476400275,383842.16
2968801240,282562.25
1529300160,466677.22
7640400070,643404.75
7016100380,414336.78
2172000890,455718.4
4035900015,707815.5
9528104660,1104086.5
507100005,383891.22
2783100160,389619.2
3629921140,811860.6
1099750610,258468.5
1330300451,1089428.8
